AÑO,DEPARTAMENTO,MUNICIPO,TOTAL MUESTRAS,RESULTADO COLOR APARENTE,RESULTADO TURBIEDAD,RESULTADO PH,RESULTADO CLORO RESIDUAL LIBRE,RESULTADO ALCALINIDAD TOTAL,RESULTADO CALCIO,RESULTADO FOSFATOS,RESULTADO MANGANESO,RESULTADO MOLIBDENO,RESULTADO MAGNESIO,RESULTADO ZINC,RESULTADO DUREZA TOTAL,RESULTADO SULFATOS,RESULTADO HIERRO TOTAL,RESULTADO CLORUROS,RESULTADO NITRATOS,RESULTADO NITRITOS,RESULTADO ALUMINIO,RESULTADO FLORUROS,RESULTADO COT,RESULTADO COLIFORMES TOTALES,RESULTADO E.COLI,RESULTADO ANTIMONIO,RESULTADO ARSÉNICO,RESULTADO BARIO,RESULTADO CADMIO,RESULTADO CIANURO LIBRE Y DIASOCIABLE,RESULTADO COBRE,RESULTADO Cromo total,RESULTADO MERCURIO,RESULTADO NIQUEL,RESULTADO PLOMO,RESULTADO SELENIO,RESULTADO TRIHALOMETANOS TOTALES,RESULTADO HIDROCARBUROS AROMÁTICOS POLICICLICOS,RESULTADO GIARDIA,RESULTADO CRYPTOSPORIDIUM,RESULTADO PLAGUICIDAS TOTALES,RESULTADO ORGANOFOSFORADOS Y CARBAMATOS,RESULTADO MESÓFILOS,IRCA PROMEDIO,IRCA BASE PROMEDIO,NIVEL DE RIESGO PROMEDIO
2015,Antioquia,Uramita,49,5.2,1.4896666666,8,1.6448979591,,,,,,,,,,,,,,,,,2.4489795918,0.0408163265,,,,,,,,,,,,,,,,,,,9.625714,9.625714,BAJO
2015,Atlántico,Manatí,28,3.0357142857,0.49625,7.5257142857,1.1482142857,42.2,16.333333333300001,0.0525,,,,,55,,,12.9,,0,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,SIN RIESGO
2015,Antioquia,Urrao,26,5.0434782608,0.562173913,7.0607692307,1.284,8.81,,,,,,,11.15,,0.0555,6.98,,,0.2035,0.012,1.14,3.5769230769,3.24,,,,,,,,,,,,,,,,,,,3.608846,3.608846,SIN RIESGO
2015,Antioquia,Valdivia,27,3.72,0.7728,7,1.2074074074,10.33,,,,,,,15.7,,0.0523333333,1.6926666666,,,0.1413333333,,0.984,0.3703703703,0,,,,,,,,,,,,,,,,,,,2.749629,2.749629,SIN RIESGO
2015,Antioquia,Valparaíso,27,3.8333333333,0.2298571428,7.3785185185,0.8407692307,,,,,,,,,,,,,,,0.036,1.03,0,0,,,,,,,,,,,,,,,,,,,0,0,SIN RIESGO
2015,Antioquia,Vegachí,27,3.52,1.207125,6.874074074,1.3148148148,,,,,,,,,,,,,,,,,0.7037037037,0,,,,,,,,,,,,,,,,,,,3.132962,3.132962,SIN RIESGO
2015,Antioquia,Venecia,25,3.5,0.275625,7.402,1.048,,,,,,,,,,,,,,,0.029,1.08,0.04,0,,,,,,,,,,,,,,,,,,,0.736,0.736,SIN RIESGO
2015,Antioquia,Yalí,28,3.65,0.6838,6.9071428571,1.3816,,,,,,,,,,,,,,,,1.814,0,0,,,,,,,,,,,,,,,,,,,0,0,SIN RIESGO
2015,Antioquia,Yarumal,114,12.0611666666,1.0745076923,7.0017699115,1.2891891891,10.9577777777,,,,,,,13.5022222222,,0.1415555555,3.37775,,,0.5374444444,0.016,0.8695,2.2894736842,0.0087719298,,,,,,,,,,,,,,,,,,,5.646842,5.646842,BAJO
2015,Antioquia,Yolombó,27,3.8366666666,0.5589,6.6037037037,0.8222222222,,,,,,,,,,,,,,,,1.507,0.9259259259,0.1111111111,,,,,,,,,,,,,,,,,,,1.911481,1.911481,SIN RIESGO
2015,Antioquia,Yondó,24,6.4144444444,0.5683333333,7.175,1.4625,,,,,,,,,,,,,,,,4.632,13.583333333300001,0,,,,,,,,,,,,,,,,,,,2.204583,2.204583,SIN RIESGO
2015,Antioquia,Zaragoza,9,6,1.2794,6.5555555555,1.48,,,,,,,,,,,,,,,,,26.8888888888,26.8888888888,,,,,,,,,,,,,,,,,,,34.276665999999999,34.276665999999999,MEDIO
2015,Arauca,Arauca,320,1.60078125,0.64846875,7.05596875,0.9483911671,20.012799999999999,8.2416666666,0.1341666666,,,2.2833333333,,22.416666666600001,9.565217391299999,0.8917916666,,,0.009375,,,0,0.0651340996,0,,,,,,,,,,,,,,,,,,0,0.990687,0.990687,SIN RIESGO
2015,Arauca,Arauquita,94,3.4276595744,0.8182978723,7.1993617021,0.9444680851,30.571428571399998,8.647619047599999,0.18,,,2.5142857142,,32.047619047600001,10.142857142800001,0.0462857142,,,0.0069047619,,,,0.0121951219,0,,,,,,,,,,,,,,,,,,,3.540638,3.540638,SIN RIESGO
2015,Arauca,Cravo Norte,85,3.9124705882,1.6807058823,7.3975294117,1.0729411764,48.55,12.06,0.175,,,3.53,,42.92,15.35,0.055,,,0.00675,,,,1052.0869565216999,0,,,,,,,,,,,,,,,,,,,8.328117000000001,8.328117000000001,BAJO
2015,Arauca,Fortul,90,1.4011111111,0.615,7.0765555555,1.6442222222,19.090909090899999,4.4636363636,0.1604545454,2,,2.3333333333,20,20.4545454545,4.7759090909,0.0458,,,0.0066818181,,,0,0.3623188405,0,,,,,,,,,,,,,,,,,,,1.917,1.917,SIN RIESGO
2015,Arauca,Puerto Rondón,82,1.0982926829,0.3008414634,7.7396341463,0.9920731707,25.15,19.399999999999999,0.183,,,3.945,,60.55,22.85,0.052,,,0.007,,,,0.0410958904,0,,,,,,,,,,,,,,,,,,,1.006951,1.006951,SIN RIESGO
2015,Arauca,Saravena,87,1.0739534883,0.4005813953,7.1232558139,1.4840697674,9.4371428571,7.247368421,0.2042105263,,,1.2736842105,,21.947368421,3.4210526315,0.0529473684,,,0.0068947368,,,,4.9638554216,0,,,,,,,,,,,,,,,,,,0,0.444827,0.444827,SIN RIESGO
2015,Arauca,Tame,82,1.956707317,0.8136585365,7.1109756097,1.355609756,14.684210526299999,7.6789473684,0.1715789473,,,3.2421052631,,32.736842105199997,15.157894736799999,0.0615789473,,,0.0071052631,,,,22.7,0,,,,,,,,,,,,,,,,,,0,1.887804,1.887804,SIN RIESGO
2015,"Archipiélago de San Andrés, Providencia y Santa Catalina",Providencia,3,49.5,5.28,5.165,0.2333333333,5,,,,,,,25,62.5,,100,0.3,0,,,,53.666666666600001,53.333333333299997,,,,,,,,,,,,,,,,,,,51.313333,51.313333,ALTO
2015,"Archipiélago de San Andrés, Providencia y Santa Catalina",San Andrés,101,1.00990099,0.3761980198,7.0280198019,0.8705940594,65.453333333299994,,,,,,,65.053333333300003,8.4246575342,0,172.64864864859999,3.4013333333,0,,,,0,0,,,,,,,,,,,,,,,,,,0,0.614752,0.614752,SIN RIESGO
2015,Atlántico,Baranoa,78,5.4807692307,1.9796153846,7.6258974358,0.5392307692,241.10344827579999,66.518518518500002,0.2016666666,,,,,,,,175.55555555550001,,,,,,0.4675324675,0.2857142857,,,,,,,,,,,,,,,,,,,29.860641000000001,29.860641000000001,MEDIO
2015,Atlántico,Barranquilla,261,1.417624521,0.3625287356,7.2337356321,1.1493409961,41.620370370300002,17.323529411700001,0.091875,,,,,57.023809523799997,11,,12.0505050505,,0.0008695652,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,SIN RIESGO
2015,Atlántico,Campo De La Cruz,42,18.4523809523,17.093095238,7.758095238,0.123095238,46.5333333333,14.6153846153,0.19,,,,,56.5,,,13.857142857099999,,,,,,0.8095238095,0.8095238095,,,,,,,,,,,,,,,,,,,77.764285000000001,77.764285000000001,ALTO
2015,Atlántico,Candelaria,34,2.7205882352,0.5416470588,7.699117647,0.714117647,45.9285714285,19.615384615300002,0.0675,,,,,57.5,,,12.9285714285,0,0,,,,0.0588235294,0,,,,,,,,,,,,,,,,,,,2.831176,2.831176,SIN RIESGO
2015,Atlántico,Galapa,67,2.6119402985,0.5826865671,7.5317910447,1.1156716417,39.714285714200003,16.6785714285,0.06,,,,,50,,,12.785714285699999,,0,,,,0,0,,,,,,,,,,,,,,,,,,,0.38791,0.38791,SIN RIESGO
2015,Atlántico,Juan De Acosta,52,2.1490196078,0.3806274509,7.4505882352,1.142745098,42.625,16.583333333300001,0.125,,,,,56,,,17.64,,,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,SIN RIESGO
2015,Atlántico,Luruaco,120,12.479166666599999,7.39225,7.6971666666,0.0919166666,239.63636363629999,49.864864864799998,0.2555555555,,,,,623.85714285710003,133,,274.05,,0.0133333333,,,,0.9833333333,0.5666666666,,,,,,,,,,,,,,,,,,,72.607083000000003,72.607083000000003,ALTO
2015,Atlántico,Malambo,102,2.6485148514,0.6382871287,7.3584158415,0.7508921568,137.67346938770001,61.2325581395,0.205,,,,,273.66666666660001,172.5,,130.36363636359999,,0.09,,,,0.362745098,0.1960784313,,,,,,,,,,,,,,,,,,,22.469214999999998,22.469214999999998,MEDIO
2015,Atlántico,Palmar De Varela,35,2.5714285714,0.5068285714,7.5128571428,0.98,36.01,16.181818181800001,0.115,,,,,56,,,12.3,,,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,SIN RIESGO
2015,Atlántico,Piojó,40,2,0.3883,7.61075,1.39575,41.1875,15.6875,0.1333333333,,,,,60,,,14.5,,,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,SIN RIESGO
2015,Atlántico,Polonuevo,32,2.265625,0.5434375,7.6415625,1.0059375,40.125,17.4285714285,0.1,,,,,,,,12.75,,,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,SIN RIESGO
2015,Atlántico,Ponedera,95,4.0263157894,1.7044315789,7.5110526315,1.3027659574,39.463999999999999,17.217391304300001,0.082,,,,,52.25,11,,13.913043478200001,,0,,,,0.0105263157,0,,,,,,,,,,,,,,,,,,,5.646736,5.646736,BAJO
2015,Atlántico,Puerto Colombia,47,2.5,0.3553191489,7.4042553191,1.0480851063,40.200000000000003,15.95,0.226,,,,,65.5,,,14.012,,,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,SIN RIESGO
2015,Atlántico,Repelón,98,11.855670103,42.515989690700003,7.7255670103,0.417755102,161,64.307692307600007,3.636,,,,,261.57142857140002,186.66666666660001,,114.4146341463,,0.0233333333,,,,0.5,0.3979591836,,,,,,,,,,,,,,,,,,,38.720407999999999,38.720407999999999,ALTO
2015,Atlántico,Sabanagrande,33,2.2727272727,0.4147878787,7.5303030303,1.143030303,42.75,16,0.11,,,,,57,,,13.375,,,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,SIN RIESGO
2015,Atlántico,Sabanalarga,161,2.9347826086,0.8095031055,7.4581987577,0.453670886,131.8333333333,34.9,0.8085714285,,,,,,,,75.5,,,,,,0.5652173913,0.304347826,,,,,,,,,,,,,,,,,,,33.070559000000003,33.070559000000003,MEDIO
2015,Atlántico,Santa Lucía,33,4.8484848484,8.0778787878,7.716060606,0.6242424242,40.727272727200003,14.1,0.2,,,,,56.5,,,12,,,,,,0.3636363636,0.3333333333,,,,,,,,,,,,,,,,,,,30.088787,30.088787,MEDIO
2015,Atlántico,Santo Tomás,33,2.2727272727,0.4201818181,7.5193939393,1.1309090909,42.1,15.5,0.14,,,,,56,,,13.6,,,,,,0,0,,,,,,,,,,,,,,,,,,0,0,0,SIN RIESGO
2015,Atlántico,Soledad,173,2.0809248554,0.3741040462,7.2369364161,1.2321965317,41.109090909000003,17.2181818181,0.1407142857,,,,,59.733333333300003,,,12.043636363599999,,0,,,,0.0057803468,0,,,,,,,,,,,,,,,,,,,0.111849,0.111849,SIN RIESGO
2015,Atlántico,Suan,37,4.1891891891,2.8716216216,7.7181081081,1.4086486486,42,15.75,0.22,,,,,60,,,13.714285714200001,,0.01,,,,0,0,,,,,,,,,,,,,,,,,,,15.037027,15.037027,MEDIO
2015,Atlántico,Tubará,58,4.1810344827,1.2531896551,7.4863793103,1.0615517241,88.375,29,0.12,,,,,56,,,41,,,,,,0.1034482758,0.0172413793,,,,,,,,,,,,,,,,,,,9.390516999999999,9.390516999999999,BAJO
2015,Atlántico,Usiacurí,42,2.619047619,0.3924523809,7.4678571428,0.9276190476,40.285714285700003,17.714285714199999,0.18,,,,,56,,,12.714285714200001,,,,,,0.0476190476,0,,,,,,,,,,,,,,,,,,,0.921428,0.921428,SIN RIESGO
2015,"Bogotá, D.C.","Bogotá, D.C.",2546,5.2174862529,1.0367361165,7.2901886051,1.2445656446,17.993113207499999,16.899999999999999,,0,,,,23.717571709200001,,0.0565605345,13.1734715639,,,0,0.0365454545,175.14285714280001,40.753843121700001,2.6567642405,,,,,,,,0.0001219512,0.002,0.0009512195,,,,,,,0,484.6,7.350314,7.350314,BAJO
2015,Bolívar,Achí,11,8,0.9233333333,8.2533333333,,261.8333333333,29.756666666600001,0.6666666666,,,26.9566666666,,185.2,0,0.14,7.6833333333,,0.0223333333,,,,0.625,0.125,,,,,,,,,,,,,,,,,,,24.76,24.76,MEDIO
2015,Bolívar,Altos Del Rosario,13,6.6666666666,0.5275,6.8275,,36.225000000000001,7.325,0.4266666666,,,4.8475,,38.25,20.666666666600001,0.035,27.48,0.026,0.0226666666,,,,27.333333333300001,26.666666666600001,,,,,,,,,,,,,,,,,,,40.970768999999997,40.970768999999997,ALTO
2015,Bolívar,Arenal,14,9.5,0.8666666666,7.67,,119.6,23.466666666599998,1.325,,,7.4666666666,,89.266666666600003,9.5,0.2166666666,7.7833333333,,0.246,,,,36.818181818100001,2.909090909,,,,,,,,,,,,,,,,,,,59.085714000000003,59.085714000000003,ALTO
2015,Bolívar,Arjona,5,5,1.9,7.63,,52.3,19.600000000000001,0.46,0.017,,2.62,,59.6,13,0.02,11.75,,0.011,,,,0.25,0,,,,,,,,,,,,,,,,,,,7.5,7.5,BAJO
2015,Bolívar,Arroyohondo,5,7,7.77,7.215,,32.25,19.2,0.52,0.043,,1.435,,53.9,32,0.14,4.9,,0.012,,,,0.3333333333,0,,,,,,,,,,,,,,,,,,,28.18,28.18,MEDIO
2015,Bolívar,Barranco De Loba,11,11.333333333300001,2.3175,7.195,,25.05,20.572500000000002,0.21,10.94,,3.9366666666,,74.7,33.666666666600001,0.0725,17.657499999999999,0.011,0.0146666666,,,,0.8571428571,0.1428571428,,,,,,,,,,,,,,,,,,,35.74,35.74,ALTO
2015,Bolívar,Calamar,6,11,1.2133333333,7.4666666666,,43.216666666599998,19.863333333300002,0.08,,,3.3366666666,,63.333333333299997,30,0.0433333333,10.83,,0.0186666666,,,,0.3333333333,0.3333333333,,,,,,,,,,,,,,,,,,,16.666665999999999,16.666665999999999,MEDIO
2015,Bolívar,Cantagallo,13,7.3333333333,1.685,7.445,,41.975000000000001,22.425000000000001,0.1733333333,,,2.115,,64.7,25.5,0.0475,130.80000000000001,,0.01975,,,,10.4444444444,0.3333333333,,,,,,,,,,,,,,,,,,,45.556922999999998,45.556922999999998,ALTO
2015,Bolívar,Cartagena,467,6.5384615384,0.3388349514,6.8525242718,1.6626666666,49.232038834900003,17.7298058252,0.0614634146,1.5973333333,,3.1029411764,,57.122330097000003,19.899999999999999,0.0460194174,20.217961164999998,,0.0139514563,,0.0185,,0,0,,,,,,,,,,,,,,,,,,,0.006295,0.006295,SIN RIESGO
2015,Bolívar,Cicuco,12,9.666666666599999,0.36,6.9466666666,,92.5,22.48,1.3033333333,,,13.4433333333,,111.46666666660001,25.333333333300001,0.02,32.79,0.025,0.0245,,,,13.5555555555,0.6666666666,,,,,,,,,,,,,,,,,,,48.666665999999999,48.666665999999999,ALTO
2015,Bolívar,Clemencia,9,10,4.9533333333,7.6566666666,,82.6,26.933333333299998,0.555,,,23.7833333333,,165.73333333330001,116,0.2366666666,79.31,,0.013,,,,40.5,6.6666666666,,,,,,,,,,,,,,,,,,,50.983333000000002,50.983333000000002,ALTO
2015,La Guajira,Urumita,9,10.1111111111,1.72,7.4333333333,0.9655555555,78,,,,,,,101,0,,,,,,,,18,0,,,,,,,,,,,,,,,,,,,14.778888,14.778888,MEDIO
2015,Bolívar,Córdoba,12,13.5,2.1533333333,7.9,,140.13333333329999,35,0.095,,,11.666666666599999,,135.3333333333,29.5,0.0366666666,33.54,,0.012,,,,53.333333333299997,9.4444444444,,,,,,,,,,,,,,,,,,,39.182499999999997,39.182499999999997,ALTO
2015,Bolívar,El Carmen De Bolívar,8,5,0.265,8.225,,155.15,12.965,0.16,,,4.57,,51.2,28,0.025,18.795000000000002,,0.019,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,SIN RIESGO
2015,Bolívar,El Guamo,14,10,1.87,7.365,,35.450000000000003,21.3,0.19,,,14.945,,114.7,30.5,0.13,5.775,,0.0075,,,,2.0833333333,0,,,,,,,,,,,,,,,,,,,18.75,18.75,MEDIO
2015,Bolívar,El Peñón,11,7,13.375,7.38,,35.049999999999997,22.6,0.11,,,1.995,,64.599999999999994,,0.045,6.1,,0.0125,,,,15,1.3333333333,,,,,,,,,,,,,,,,,,,41.631818000000003,41.631818000000003,ALTO
2015,Bolívar,Hatillo De Loba,17,11.75,2.3112,7.2,,34.200000000000003,22.314,0.1175,,,2.7825,,68.48,35.25,0.318,6.86,,0.011,,,,37.75,21.25,,,,,,,,,,,,,,,,,,,65.251176000000001,65.251176000000001,ALTO
2015,Bolívar,Magangué,11,11,1.255,6.99,,28.8,19.8,0.11,,,2.5,,59.7,31.5,0.035,7.025,,0.0165,,,,1.8888888888,0.3333333333,,,,,,,,,,,,,,,,,,,40.909089999999999,40.909089999999999,ALTO
2015,Bolívar,Mahates,19,6.5,0.3216666666,7.77,,226.03333333329999,24.916666666600001,0.3683333333,0.427,,50.156666666600003,,268.53333333329999,67.666666666599994,0.0216666666,58.291666666600001,,0.0193333333,,,,8.8461538461,0.7692307692,,,,,,,,,,,,,,,,,,,20.721052,20.721052,MEDIO
2015,Bolívar,Margarita,11,34.25,36.347499999999997,8.3375,,77.099999999999994,20.52,0.3875,,,526.39333333330001,,74.25,14.75,0.665,8.31,,0.01275,,,,12.285714285699999,12,,,,,,,,,,,,,,,,,,,69.432727,69.432727,ALTO
2015,Bolívar,María La Baja,10,10,0.98,7.555,,58.5,18.3,0.33,0.019,,4.835,,65.5,20,0.07,16.77,,0.0115,,,,121.125,2,,,,,,,,,,,,,,,,,,,55,55,ALTO
2015,Bolívar,Mompós,9,10,2.91,7.385,,56.25,21.65,0.145,,,3.475,,68.3,11,0.09,9.074999999999999,,0.0155,,,,11.714285714200001,2.8571428571,,,,,,,,,,,,,,,,,,,24.345555000000001,24.345555000000001,MEDIO
2015,Bolívar,Montecristo,11,6.6666666666,0.4166666666,7.31,,23.5333333333,10.0333333333,0.21,,,1.67,,31.933333333299998,21.5,0.0766666666,3.75,0.016,0.032,,,,30.625,30.625,,,,,,,,,,,,,,,,,,,72.727271999999999,72.727271999999999,ALTO
2015,Bolívar,Morales,20,15,35.002000000000002,7.58,,175.68,24.8,0.292,,,13.052,,115.56,10,0.522,13.916,,0.0102,,,,10.6,6.6666666666,,,,,,,,,,,,,,,,,,,66.248999999999995,66.248999999999995,ALTO
2015,Bolívar,Norosí,12,70,84.466666666600005,7.4766666666,,38.166666666600001,6.1333333333,0.51,0.088,,1.7,,22.333333333300001,0,2.12,0.5833333333,,0.0136666666,,,,44.888888888799997,44.888888888799997,,,,,,,,,,,,,,,,,,,91.397499999999994,91.397499999999994,INVIABLE SANITARIAMENTE
2015,Bolívar,Pinillos,8,10,0.325,7.98,,271,28.75,0.92,,,21.46,,160.1,20,0.06,21.864999999999998,,0.931,,,,25.666666666600001,0,,,,,,,,,,,,,,,,,,,25.754999999999999,25.754999999999999,MEDIO
2015,Bolívar,Regidor,8,10,0.3433333333,7.28,,32.5333333333,23.466666666599998,0.31,,,2.2033333333,,67.599999999999994,43,0.135,7.3166666666,,0.019,,,,0.4,0,,,,,,,,,,,,,,,,,,,5.06625,5.06625,SIN RIESGO
2015,Bolívar,Río Viejo,8,12.5,0.87,7.04,,29.7,24.5,0.105,0.036,,2.065,,356.2,41.5,0.045,6.625,0.016,0.002,,,,1,0.5,,,,,,,,,,,,,,,,,,,51.918750000000003,51.918750000000003,ALTO
2015,Bolívar,San Cristóbal,13,13.5,4.5366666666,7.4466666666,,38.333333333299997,16.182500000000001,0.175,0.064,,4.3025,,58.1,31.5,0.0866666666,32.873333333300003,,0.0213333333,,,,0.3333333333,0.3333333333,,,,,,,,,,,,,,,,,,,32.265383999999997,32.265383999999997,MEDIO
2015,Bolívar,San Estanislao,16,9,2.005,7.6225,,54.35,20.51,0.1366666666,,,2.15,,60.05,12,0.075,9.15,,0.0145,,,,0.4166666666,0.25,,,,,,,,,,,,,,,,,,,28.951250000000002,28.951250000000002,MEDIO
2015,Bolívar,San Fernando,12,7,2.0333333333,8.3166666666,,195.96666666659999,10.073333333300001,11.11,,,0.6133333333,,27.733333333299999,91,0.01,8.199999999999999,0.019,0.0315,,,,50,16.5555555555,,,,,,,,,,,,,,,,,,,53.429166000000002,53.429166000000002,ALTO
2015,Bolívar,San Jacinto Del Cauca,9,70,21.25,7.605,,46,16.350000000000001,69,,,16.085000000000001,,107,11,0.51,4.4,,0.014,,,,23.571428571399998,23.142857142800001,,,,,,,,,,,,,,,,,,,71.674443999999994,71.674443999999994,ALTO
2015,Bolívar,San Juan Nepomuceno,7,8.5,1.355,7.46,,40.6,23.55,0.5,0.0215,,3.84,,74.599999999999994,41,0.025,88.724999999999994,,0.037,,,,0.4,0.2,,,,,,,,,,,,,,,,,,,20.05,20.05,MEDIO
2015,Bolívar,San Martín De Loba,8,8.5,1.095,7.07,,30.45,24.05,0.115,,,2.84,,71.7,40.5,0.075,5.775,,0.0185,,,,0.6666666666,0.1666666666,,,,,,,,,,,,,,,,,,,26.5625,26.5625,MEDIO
2015,Bolívar,San Pablo,15,5.6666666666,0.285,7.4475,,49.05,18.149999999999999,0.2266666666,0.006,,3.405,,59.3,11,0.02,14.285,,0.0125,,,,0.909090909,0.2727272727,,,,,,,,,,,,,,,,,,,27.5,27.5,MEDIO
2015,Bolívar,Santa Catalina,10,18.333333333300001,5.615,7.6025,,83.325000000000003,43.174999999999997,15.003333333300001,0.436,,28.637499999999999,,225.55,73.666666666599994,17.147500000000001,76.754999999999995,,0.11375,,,,1,1,,,,,,,,,,,,,,,,,,,85.35,85.35,INVIABLE SANITARIAMENTE
2015,Bolívar,Santa Rosa,10,7.5,0.5266666666,7.35,,46.433333333299998,17.333333333300001,0.145,0.013,,3.37,,57.0666666666,18,0.0366666666,19.4233333333,,0.0163333333,,,,0.5714285714,0,,,,,,,,,,,,,,,,,,,15,15,MEDIO
2015,Bolívar,Santa Rosa Del Sur,12,13.333333333300001,3.84,7.4066666666,,31.833333333300001,4.8666666666,0.29,,,1.1033333333,,16.666666666600001,0,0.3566666666,0.4,,0.0133333333,,,,27.333333333300001,13.4444444444,,,,,,,,,,,,,,,,,,,80.892499999999998,80.892499999999998,INVIABLE SANITARIAMENTE
2015,Bolívar,Simití,10,6,1.7,5.75,,16.2,10.35,0.155,,,4.765,,45.4,33,0.15,7.225,,0.011,,,,20.25,5.375,,,,,,,,,,,,,,,,,,,32.351999999999997,32.351999999999997,MEDIO
2015,Bolívar,Soplaviento,3,,,,,,,,,,,,,,,,,,,,,50,4.3333333333,,,,,,,,,,,,,,,,,,,58.333333000000003,58.333333000000003,ALTO
2015,Bolívar,Talaigua Nuevo,8,12,0.375,7.54,,107.7,24.35,3.03,,,12.275,,112.5,25,0.02,15.92,,0.022,0.302,,,40.5,2.3333333333,,,,,,,,,,,,,,,,,,,60.844999999999999,60.844999999999999,ALTO
2015,Bolívar,Tiquisio,17,7.3333333333,0.64,7.0375,,39.024999999999999,7.97,0.63,,,1.5075,,26.1,2.3333333333,0.3825,12.797499999999999,,0.026,,,,31.3076923076,24.923076923,,,,,,,,,,,,,,,,,,,56.747058000000003,56.747058000000003,ALTO
2015,Bolívar,Turbaco,8,12.333333333300001,3.52,7.5933333333,,50.5,18.86,0.15,,,2.9633333333,,59.266666666600003,11.333333333300001,0.0766666666,10.1166666666,,0.0173333333,,,,0.4,0,,,,,,,,,,,,,,,,,,,20.4025,20.4025,MEDIO
2015,Bolívar,Turbaná,1,7,3.24,7.15,,28.8,16.5,0.09,,,2.48,,51.4,25,0.13,0.7,0.012,,,,,,,,,,,,,,,,,,,,,,,,,46.87,46.87,ALTO
2015,Bolívar,Villanueva,13,10,2.1366666666,7.65,,53.6,20.766666666599999,0.505,,,1.62,,58.5333333333,12,0.0533333333,7.0833333333,0.021,5.5195,,,,2.9,0.3,,,,,,,,,,,,,,,,,,,44.890768999999999,44.890768999999999,ALTO
2015,Bolívar,Zambrano,12,13.333333333300001,3.8866666666,7.24,,34.9,19.920000000000002,0.1533333333,,,2.38,,59.5333333333,30,0.12,5.9,,0.0163333333,,,,14.222222222199999,0.6666666666,,,,,,,,,,,,,,,,,,,52.143332999999998,52.143332999999998,ALTO
2015,Boyacá,Almeida,23,6.8452173913,1.7773913043,7.0782608695,0.5652173913,10.245454545399999,6.195,0.0325,,,5.9235294117,,41.6411764705,2.65,0.0988888888,4.8375,,0.0188,0.027,,,284.26086956519998,10.1304347826,,,,,,,,,,,,,,,,,,,39.881304,39.881304,ALTO
2015,Boyacá,Aquitania,35,5.4342857142,0.4645714285,7.1171428571,0.6942857142,28.4934782608,21.006060605999998,0.0413333333,,,3.0173913043,,71.647999999999996,6.4335714285,0.064,6.2277777777,,0.0118181818,0.043,,0.1,432.7142857142,4.1714285714,,,,,,,,,,,,,,,,,,,27.122857,27.122857,MEDIO
2015,Boyacá,Arcabuco,33,5.9157575757,0.9257575757,6.6606060606,0.3848484848,9.887916666600001,7.548275862,0.03825,,,2.7153846153,,29.0142857142,7.5854545454,0.054,3.9875,,0.0159,0.1526666666,0.073,,475.72727272719999,131.39393939390001,,,,,,,,,,,,,,,,,,,34.385151,34.385151,MEDIO
2015,Boyacá,Belén,33,6.8012121212,0.6893939393,7.6393939393,0.2787878787,76.861034482700006,26.138181818100001,0.03675,,,4.652,,89.768799999999999,2.6444444444,0.0425,3.7578947368,,0.0168,0.0421666666,0.21,,107.7272727272,3.5151515151,,,,,,,,,,,,,,,,,,,34.211514999999999,34.211514999999999,MEDIO
2015,Boyacá,Berbeo,23,14.9813043478,4.4595652173,7.6478260869,0.2956521739,17.355,8.9652173913,0.0683333333,,,3.1333333333,,35.442857142800001,2.9444444444,0.24125,3.4454545454,,0.0176666666,0.0426,,,961.26086956519998,118.7826086956,,,,,,,,,,,,,,,,,,,53.115217000000001,53.115217000000001,ALTO
2015,Boyacá,Betéitiva,23,20.6082608695,4.4726086956,7.3347826086,0.3652173913,26.063888888800001,8.1217391304,0.04925,,,3.6727272727,,35.327272727199997,6.3525,0.665,4.2076923076,,0.0222,0.2963333333,,1.05,781.30434782600003,28.173913043399999,,,,,,,,,,,,,,,,,,,55.337390999999997,55.337390999999997,ALTO
2015,Boyacá,Boavita,26,7.0603846153,1.7953846153,7.6384615384,0.6038461538,66.341739130400001,29.023076923000001,0.08,,,5.3947368421,,92.247368421000004,14.83,0.27125,4.9615384615,,0.01475,0.044,,,525.19230769230001,73.076923076900002,,,,,,,,,,,,,,,,,,,40.377307000000002,40.377307000000002,ALTO
2015,Boyacá,Boyacá,29,6.7717241379,1.2286206896,6.6275862068,0.2793103448,11.3147826086,9,0.7,,,3.847368421,,31.015999999999998,2.3666666666,0.0514285714,5.3357142857,,0.018,0.07,,0.1,335.24137931029998,30.586206896499998,,,,,,,,,,,,,,,,,,,38.809654999999999,38.809654999999999,ALTO
2015,Boyacá,Briceño,21,6.0842857142,2.6719047619,7.819047619,0.5333333333,72.0852631578,53.1,0.03,,,8.186666666600001,,142.83866666660001,107.875,0.07,6.5875,,0.031,0.0246666666,,0.1,774.57142857140002,92.238095238,,,,,,,,,,,,,,,,,,,41.957619000000001,41.957619000000001,ALTO
